site__ YYMMMDD yyyy.yyyy _MJD_______ time____ __east(m)_______ _north(m)________ ____up(m)_______ reflat(deg)_____ reflon(deg)_____ Height(m)_______
950203 96AUG13 1996.6147 50308.48020 12:00:00 -3.9359668536E+06 3.1865311926E+06 3.8645628058E+06 3.7533693334E+01 1.4100661133E+02 5.3518370475E+01
950203 96AUG14 1996.6174 50309.46839 12:00:00 -3.9359668529E+06 3.1865311941E+06 3.8645628049E+06 3.7533693325E+01 1.4100661131E+02 5.3518139204E+01
950203 96AUG15 1996.6202 50310.49319 12:00:00 -3.9359668603E+06 3.1865311870E+06 3.8645627963E+06 3.7533693256E+01 1.4100661143E+02 5.3513917955E+01
950203 96AUG16 1996.6229 50311.48139 12:00:00 -3.9359668512E+06 3.1865311881E+06 3.8645627946E+06 3.7533693279E+01 1.4100661135E+02 5.3507822533E+01
950203 96AUG17 1996.6256 50312.46959 12:00:00 -3.9359668602E+06 3.1865311979E+06 3.8645628130E+06 3.7533693339E+01 1.4100661133E+02 5.3529469276E+01
950203 96AUG18 1996.6284 50313.49440 12:00:00 -3.9359668570E+06 3.1865311905E+06 3.8645628087E+06 3.7533693347E+01 1.4100661137E+02 5.3521184907E+01
950203 96AUG19 1996.6311 50314.48259 12:00:00 -3.9359668613E+06 3.1865312017E+06 3.8645628036E+06 3.7533693254E+01 1.4100661131E+02 5.3526316609E+01
950203 96AUG20 1996.6338 50315.47080 12:00:00 -3.9359668487E+06 3.1865311897E+06 3.8645627995E+06 3.7533693319E+01 1.4100661132E+02 5.3510065286E+01
950203 96AUG21 1996.6366 50316.49559 12:00:00 -3.9359668495E+06 3.1865311950E+06 3.8645628007E+06 3.7533693306E+01 1.4100661128E+02 5.3513934002E+01
950203 96AUG22 1996.6393 50317.48380 12:00:00 -3.9359668493E+06 3.1865311852E+06 3.8645628004E+06 3.7533693339E+01 1.4100661137E+02 5.3508737993E+01
950203 96AUG23 1996.6420 50318.47199 12:00:00 -3.9359668704E+06 3.1865312011E+06 3.8645628013E+06 3.7533693200E+01 1.4100661138E+02 5.3530224607E+01
950203 96AUG24 1996.6448 50319.49679 12:00:00 -3.9359668578E+06 3.1865311985E+06 3.8645627980E+06 3.7533693240E+01 1.4100661131E+02 5.3519151051E+01
950203 96AUG25 1996.6475 50320.48500 12:00:00 -3.9359668556E+06 3.1865311931E+06 3.8645628091E+06 3.7533693347E+01 1.4100661134E+02 5.3521863077E+01
950203 96AUG26 1996.6502 50321.47319 12:00:00 -3.9359668559E+06 3.1865312054E+06 3.8645628039E+06 3.7533693266E+01 1.4100661124E+02 5.3525017407E+01
950203 96AUG27 1996.6530 50322.49800 12:00:00 -3.9359668625E+06 3.1865312044E+06 3.8645628113E+06 3.7533693294E+01 1.4100661129E+02 5.3533094498E+01
950203 96AUG28 1996.6557 50323.48619 12:00:00 -3.9359668510E+06 3.1865311847E+06 3.8645627827E+06 3.7533693207E+01 1.4100661138E+02 5.3498752934E+01
950203 96AUG29 1996.6584 50324.47440 12:00:00 -3.9359668572E+06 3.1865311957E+06 3.8645628055E+06 3.7533693305E+01 1.4100661133E+02 5.3521953325E+01
950203 96AUG30 1996.6612 50325.49919 12:00:00 -3.9359668680E+06 3.1865311947E+06 3.8645628057E+06 3.7533693264E+01 1.4100661142E+02 5.3528232565E+01
950203 96AUG31 1996.6639 50326.48740 12:00:00 -3.9359668504E+06 3.1865312098E+06 3.8645628081E+06 3.7533693304E+01 1.4100661116E+02 5.3526381845E+01
950203 96SEP01 1996.6666 50327.47559 12:00:00 -3.9359668579E+06 3.1865312174E+06 3.8645628182E+06 3.7533693318E+01 1.4100661114E+02 5.3540949750E+01
950203 96SEP02 1996.6693 50328.46380 12:00:00 -3.9359668468E+06 3.1865311969E+06 3.8645628055E+06 3.7533693346E+01 1.4100661125E+02 5.3516142258E+01
950203 96SEP03 1996.6721 50329.48860 12:00:00 -3.9359668577E+06 3.1865311837E+06 3.8645627955E+06 3.7533693273E+01 1.4100661144E+02 5.3510181488E+01
950203 96SEP04 1996.6748 50330.47679 12:00:00 -3.9359668766E+06 3.1865312182E+06 3.8645628031E+06 3.7533693128E+01 1.4100661127E+02 5.3543674974E+01
950203 96SEP05 1996.6775 50331.46500 12:00:00 -3.9359668564E+06 3.1865311915E+06 3.8645627958E+06 3.7533693254E+01 1.4100661136E+02 5.3513455047E+01
950203 96SEP06 1996.6803 50332.48979 12:00:00 -3.9359668622E+06 3.1865312036E+06 3.8645628117E+06 3.7533693301E+01 1.4100661130E+02 5.3532754109E+01
950203 96SEP07 1996.6830 50333.47800 12:00:00 -3.9359668423E+06 3.1865312007E+06 3.8645627916E+06 3.7533693252E+01 1.4100661118E+02 5.3506796616E+01
950203 96SEP08 1996.6857 50334.46619 12:00:00 -3.9359668678E+06 3.1865312146E+06 3.8645628106E+06 3.7533693231E+01 1.4100661124E+02 5.3541024156E+01
950203 96SEP09 1996.6885 50335.49100 12:00:00 -3.9359668633E+06 3.1865312122E+06 3.8645628171E+06 3.7533693305E+01 1.4100661123E+02 5.3541013104E+01
950203 96SEP10 1996.6912 50336.47919 12:00:00 -3.9359668516E+06 3.1865311909E+06 3.8645627944E+06 3.7533693267E+01 1.4100661133E+02 5.3509344354E+01
950203 96SEP11 1996.6939 50337.46740 12:00:00 -3.9359668550E+06 3.1865311906E+06 3.8645627933E+06 3.7533693245E+01 1.4100661136E+02 5.3510620035E+01
950203 96SEP12 1996.6967 50338.49220 12:00:00 -3.9359668503E+06 3.1865311885E+06 3.8645627950E+06 3.7533693285E+01 1.4100661134E+02 5.3507711117E+01
950203 96SEP13 1996.6994 50339.48039 12:00:00 -3.9359668589E+06 3.1865311986E+06 3.8645627994E+06 3.7533693245E+01 1.4100661132E+02 5.3520731829E+01
950203 96SEP14 1996.7021 50340.46860 12:00:00 -3.9359668558E+06 3.1865311921E+06 3.8645627936E+06 3.7533693239E+01 1.4100661135E+02 5.3512044335E+01
950203 96SEP15 1996.7049 50341.49339 12:00:00 -3.9359668521E+06 3.1865311956E+06 3.8645627944E+06 3.7533693248E+01 1.4100661129E+02 5.3511997712E+01
950203 96SEP16 1996.7076 50342.48160 12:00:00 -3.9359668388E+06 3.1865312023E+06 3.8645628094E+06 3.7533693389E+01 1.4100661114E+02 5.3516282079E+01
950203 96SEP17 1996.7103 50343.46979 12:00:00 -3.9359668475E+06 3.1865311924E+06 3.8645627986E+06 3.7533693309E+01 1.4100661129E+02 5.3510124622E+01
950203 96SEP18 1996.7131 50344.49459 12:00:00 -3.9359668393E+06 3.1865311920E+06 3.8645627930E+06 3.7533693305E+01 1.4100661124E+02 5.3501459445E+01
950203 96SEP19 1996.7158 50345.48279 12:00:00 -3.9359668543E+06 3.1865311980E+06 3.8645628010E+06 3.7533693278E+01 1.4100661129E+02 5.3518572088E+01
950203 96SEP20 1996.7185 50346.47100 12:00:00 -3.9359668553E+06 3.1865311953E+06 3.8645627971E+06 3.7533693255E+01 1.4100661132E+02 5.3515465192E+01
950203 96SEP21 1996.7213 50347.49580 12:00:00 -3.9359668648E+06 3.1865311936E+06 3.8645627985E+06 3.7533693230E+01 1.4100661140E+02 5.3521324991E+01
950203 96SEP22 1996.7240 50348.48399 12:00:00 -3.9359668645E+06 3.1865312081E+06 3.8645628069E+06 3.7533693241E+01 1.4100661127E+02 5.3533492773E+01
950203 96SEP23 1996.7267 50349.47220 12:00:00 -3.9359668602E+06 3.1865311914E+06 3.8645627982E+06 3.7533693255E+01 1.4100661139E+02 5.3517209353E+01
950203 96SEP24 1996.7295 50350.49699 12:00:00 -3.9359668646E+06 3.1865311922E+06 3.8645628028E+06 3.7533693267E+01 1.4100661141E+02 5.3523122837E+01
950203 96SEP25 1996.7322 50351.48520 12:00:00 -3.9359668643E+06 3.1865311910E+06 3.8645627956E+06 3.7533693221E+01 1.4100661142E+02 5.3517952725E+01
950203 96SEP26 1996.7349 50352.47339 12:00:00 -3.9359668401E+06 3.1865311846E+06 3.8645627930E+06 3.7533693327E+01 1.4100661131E+02 5.3498260080E+01
950203 96SEP27 1996.7377 50353.49819 12:00:00 -3.9359668589E+06 3.1865311848E+06 3.8645628020E+06 3.7533693311E+01 1.4100661144E+02 5.3515429941E+01
950203 96SEP28 1996.7404 50354.48639 12:00:00 -3.9359668535E+06 3.1865312058E+06 3.8645628015E+06 3.7533693258E+01 1.4100661122E+02 5.3522275657E+01
950203 96SEP29 1996.7431 50355.47459 12:00:00 -3.9359668640E+06 3.1865311914E+06 3.8645627967E+06 3.7533693228E+01 1.4100661142E+02 5.3518637566E+01
950203 96SEP30 1996.7459 50356.49940 12:00:00 -3.9359668703E+06 3.1865312040E+06 3.8645628084E+06 3.7533693242E+01 1.4100661135E+02 5.3535935526E+01
950203 96OCT01 1996.7486 50357.48759 12:00:00 -3.9359668745E+06 3.1865311905E+06 3.8645627940E+06 3.7533693167E+01 1.4100661150E+02 5.3523015046E+01
950203 96OCT02 1996.7513 50358.47580 12:00:00 -3.9359668636E+06 3.1865311969E+06 3.8645627996E+06 3.7533693232E+01 1.4100661137E+02 5.3522902169E+01
950203 96OCT03 1996.7540 50359.46399 12:00:00 -3.9359668392E+06 3.1865311995E+06 3.8645627925E+06 3.7533693276E+01 1.4100661117E+02 5.3504835524E+01
950203 96OCT04 1996.7568 50360.48880 12:00:00 -3.9359668491E+06 3.1865311856E+06 3.8645627867E+06 3.7533693240E+01 1.4100661136E+02 5.3500467896E+01
950203 96OCT05 1996.7595 50361.47699 12:00:00 -3.9359668593E+06 3.1865311801E+06 3.8645627971E+06 3.7533693290E+01 1.4100661148E+02 5.3510346064E+01
950203 96OCT06 1996.7622 50362.46520 12:00:00 -3.9359668725E+06 3.1865311912E+06 3.8645628084E+06 3.7533693276E+01 1.4100661148E+02 5.3530904548E+01
950203 96OCT07 1996.7650 50363.49000 12:00:00 -3.9359668748E+06 3.1865312015E+06 3.8645628032E+06 3.7533693194E+01 1.4100661140E+02 5.3534293585E+01
950203 96OCT08 1996.7677 50364.47819 12:00:00 -3.9359668725E+06 3.1865312001E+06 3.8645628067E+06 3.7533693233E+01 1.4100661140E+02 5.3534309755E+01
950203 96OCT09 1996.7704 50365.46639 12:00:00 -3.9359668541E+06 3.1865312068E+06 3.8645628062E+06 3.7533693285E+01 1.4100661121E+02 5.3526007804E+01
950203 96OCT10 1996.7732 50366.49119 12:00:00 -3.9359668581E+06 3.1865311825E+06 3.8645628025E+06 3.7533693326E+01 1.4100661145E+02 5.3514093843E+01
950203 96OCT11 1996.7759 50367.47940 12:00:00 -3.9359668641E+06 3.1865311951E+06 3.8645628023E+06 3.7533693255E+01 1.4100661138E+02 5.3523957091E+01
950203 96OCT12 1996.7786 50368.46759 12:00:00 -3.9359668614E+06 3.1865312030E+06 3.8645628122E+06 3.7533693310E+01 1.4100661130E+02 5.3532266271E+01
950203 96OCT13 1996.7814 50369.49240 12:00:00 -3.9359668657E+06 3.1865312224E+06 3.8645628315E+06 3.7533693363E+01 1.4100661116E+02 5.3556354744E+01
950203 96OCT14 1996.7841 50370.48059 12:00:00 -3.9359668692E+06 3.1865312048E+06 3.8645628152E+06 3.7533693292E+01 1.4100661134E+02 5.3539799494E+01
950203 96OCT15 1996.7868 50371.46880 12:00:00 -3.9359668580E+06 3.1865311971E+06 3.8645628042E+06 3.7533693288E+01 1.4100661132E+02 5.3522352961E+01
950203 96OCT16 1996.7896 50372.49360 12:00:00 -3.9359668799E+06 3.1865312061E+06 3.8645628320E+06 3.7533693362E+01 1.4100661140E+02 5.3557277928E+01
950203 96OCT17 1996.7923 50373.48179 12:00:00 -3.9359668547E+06 3.1865312025E+06 3.8645628073E+06 3.7533693305E+01 1.4100661125E+02 5.3524902152E+01
950203 96OCT18 1996.7950 50374.47000 12:00:00 -3.9359668691E+06 3.1865312123E+06 3.8645628193E+06 3.7533693296E+01 1.4100661127E+02 5.3545978021E+01
950203 96OCT19 1996.7978 50375.49479 12:00:00 -3.9359668600E+06 3.1865312080E+06 3.8645628158E+06 3.7533693325E+01 1.4100661124E+02 5.3536091514E+01
950203 96OCT20 1996.8005 50376.48300 12:00:00 -3.9359668736E+06 3.1865311936E+06 3.8645628206E+06 3.7533693351E+01 1.4100661147E+02 5.3540212636E+01
950203 96OCT21 1996.8032 50377.47119 12:00:00 -3.9359668645E+06 3.1865312064E+06 3.8645628117E+06 3.7533693282E+01 1.4100661129E+02 5.3535568804E+01
950203 96OCT22 1996.8060 50378.49600 12:00:00 -3.9359668632E+06 3.1865311979E+06 3.8645628003E+06 3.7533693235E+01 1.4100661135E+02 5.3523581074E+01
950203 96OCT23 1996.8087 50379.48419 12:00:00 -3.9359668713E+06 3.1865312068E+06 3.8645628282E+06 3.7533693369E+01 1.4100661133E+02 5.3550011703E+01
950203 96OCT24 1996.8114 50380.47240 12:00:00 -3.9359668657E+06 3.1865312065E+06 3.8645628220E+06 3.7533693350E+01 1.4100661130E+02 5.3542633346E+01
950203 96OCT25 1996.8142 50381.49720 12:00:00 -3.9359668564E+06 3.1865312101E+06 3.8645628122E+06 3.7533693307E+01 1.4100661120E+02 5.3532727356E+01
950203 96OCT26 1996.8169 50382.48539 12:00:00 -3.9359668837E+06 3.1865311994E+06 3.8645628281E+06 3.7533693341E+01 1.4100661149E+02 5.3553900851E+01
950203 96OCT27 1996.8196 50383.47360 12:00:00 -3.9359668697E+06 3.1865311963E+06 3.8645628107E+06 3.7533693287E+01 1.4100661141E+02 5.3533124829E+01
950203 96OCT28 1996.8224 50384.49839 12:00:00 -3.9359668514E+06 3.1865311915E+06 3.8645627984E+06 3.7533693294E+01 1.4100661133E+02 5.3511957387E+01
950203 96OCT29 1996.8251 50385.48660 12:00:00 -3.9359668583E+06 3.1865312103E+06 3.8645628246E+06 3.7533693387E+01 1.4100661121E+02 5.3541552605E+01
950203 96OCT30 1996.8278 50386.47479 12:00:00 -3.9359668643E+06 3.1865311898E+06 3.8645628043E+06 3.7533693287E+01 1.4100661143E+02 5.3522654234E+01
950203 96OCT31 1996.8306 50387.49959 12:00:00 -3.9359668604E+06 3.1865311970E+06 3.8645628135E+06 3.7533693344E+01 1.4100661134E+02 5.3529448076E+01
950203 96NOV01 1996.8333 50388.48779 12:00:00 -3.9359668504E+06 3.1865312108E+06 3.8645628152E+06 3.7533693352E+01 1.4100661115E+02 5.3531206340E+01
950203 96NOV02 1996.8360 50389.47600 12:00:00 -3.9359668624E+06 3.1865312272E+06 3.8645628202E+06 3.7533693279E+01 1.4100661109E+02 5.3549831668E+01
950203 96NOV03 1996.8387 50390.46419 12:00:00 -3.9359668464E+06 3.1865311861E+06 3.8645627813E+06 3.7533693212E+01 1.4100661134E+02 5.3495763461E+01
950203 96NOV04 1996.8415 50391.48899 12:00:00 -3.9359668616E+06 3.1865311923E+06 3.8645628119E+06 3.7533693344E+01 1.4100661139E+02 5.3526867717E+01
950203 96NOV05 1996.8442 50392.47720 12:00:00 -3.9359668618E+06 3.1865312080E+06 3.8645628132E+06 3.7533693298E+01 1.4100661125E+02 5.3535616918E+01
950203 96NOV06 1996.8469 50393.46539 12:00:00 -3.9359668618E+06 3.1865312110E+06 3.8645628119E+06 3.7533693279E+01 1.4100661123E+02 5.3536321851E+01
950203 96NOV07 1996.8497 50394.49020 12:00:00 -3.9359668533E+06 3.1865312025E+06 3.8645628007E+06 3.7533693264E+01 1.4100661124E+02 5.3520018386E+01
950203 96NOV08 1996.8524 50395.47839 12:00:00 -3.9359668426E+06 3.1865311982E+06 3.8645628040E+06 3.7533693348E+01 1.4100661120E+02 5.3513288498E+01
950203 96NOV09 1996.8551 50396.46660 12:00:00 -3.9359668518E+06 3.1865312029E+06 3.8645628121E+06 3.7533693351E+01 1.4100661123E+02 5.3526238679E+01
950203 96NOV10 1996.8579 50397.49139 12:00:00 -3.9359668474E+06 3.1865311940E+06 3.8645628057E+06 3.7533693354E+01 1.4100661128E+02 5.3515186870E+01
950203 96NOV11 1996.8606 50398.47959 12:00:00 -3.9359668392E+06 3.1865312035E+06 3.8645627985E+06 3.7533693305E+01 1.4100661113E+02 5.3510486799E+01
950203 96NOV12 1996.8633 50399.46779 12:00:00 -3.9359668470E+06 3.1865312031E+06 3.8645628099E+06 3.7533693355E+01 1.4100661119E+02 5.3522039785E+01
950203 96NOV13 1996.8661 50400.49259 12:00:00 -3.9359668505E+06 3.1865311932E+06 3.8645628096E+06 3.7533693372E+01 1.4100661130E+02 5.3519074302E+01
950203 96NOV14 1996.8688 50401.48080 12:00:00 -3.9359668434E+06 3.1865312089E+06 3.8645628179E+06 3.7533693407E+01 1.4100661112E+02 5.3527588884E+01
950203 96NOV15 1996.8715 50402.46899 12:00:00 -3.9359668479E+06 3.1865311990E+06 3.8645628138E+06 3.7533693393E+01 1.4100661124E+02 5.3522924665E+01
950203 96NOV16 1996.8743 50403.49380 12:00:00 -3.9359668417E+06 3.1865311872E+06 3.8645628049E+06 3.7533693397E+01 1.4100661129E+02 5.3507793360E+01
950203 96NOV17 1996.8770 50404.48199 12:00:00 -3.9359668455E+06 3.1865312029E+06 3.8645628064E+06 3.7533693337E+01 1.4100661118E+02 5.3518883196E+01
950203 96NOV18 1996.8797 50405.47020 12:00:00 -3.9359668474E+06 3.1865311945E+06 3.8645628019E+06 3.7533693326E+01 1.4100661127E+02 5.3513121293E+01
950203 96NOV19 1996.8825 50406.49499 12:00:00 -3.9359668458E+06 3.1865312162E+06 3.8645627806E+06 3.7533693105E+01 1.4100661107E+02 5.3509986410E+01
950203 96NOV20 1996.8852 50407.48319 12:00:00 -3.9359668366E+06 3.1865312198E+06 3.8645628050E+06 3.7533693306E+01 1.4100661097E+02 5.3520977644E+01
950203 96NOV21 1996.8879 50408.47139 12:00:00 -3.9359668544E+06 3.1865312204E+06 3.8645628078E+06 3.7533693248E+01 1.4100661109E+02 5.3533953554E+01
950203 96NOV22 1996.8907 50409.49619 12:00:00 -3.9359668465E+06 3.1865312009E+06 3.8645628037E+06 3.7533693320E+01 1.4100661121E+02 5.3516856657E+01
950203 96NOV23 1996.8934 50410.48440 12:00:00 -3.9359668494E+06 3.1865312050E+06 3.8645628046E+06 3.7533693300E+01 1.4100661119E+02 5.3521238127E+01
950203 96NOV24 1996.8961 50411.47259 12:00:00 -3.9359668474E+06 3.1865312040E+06 3.8645628135E+06 3.7533693376E+01 1.4100661119E+02 5.3524928617E+01
950203 96NOV25 1996.8989 50412.49740 12:00:00 -3.9359668416E+06 3.1865311993E+06 3.8645628079E+06 3.7533693377E+01 1.4100661119E+02 5.3515597031E+01
950203 96NOV26 1996.9016 50413.48559 12:00:00 -3.9359668505E+06 3.1865312036E+06 3.8645628130E+06 3.7533693360E+01 1.4100661121E+02 5.3526335036E+01
950203 96NOV27 1996.9043 50414.47380 12:00:00 -3.9359668557E+06 3.1865311898E+06 3.8645628065E+06 3.7533693339E+01 1.4100661137E+02 5.3518694093E+01
950203 96NOV28 1996.9071 50415.49860 12:00:00 -3.9359668512E+06 3.1865311984E+06 3.8645628093E+06 3.7533693349E+01 1.4100661126E+02 5.3521917645E+01
950203 96NOV29 1996.9098 50416.48679 12:00:00 -3.9359668575E+06 3.1865311884E+06 3.8645628016E+06 3.7533693301E+01 1.4100661140E+02 5.3516119704E+01
950203 96NOV30 1996.9125 50417.47499 12:00:00 -3.9359668488E+06 3.1865311875E+06 3.8645628000E+06 3.7533693330E+01 1.4100661134E+02 5.3509333785E+01
950203 96DEC01 1996.9153 50418.49979 12:00:00 -3.9359668676E+06 3.1865312088E+06 3.8645627910E+06 3.7533693112E+01 1.4100661129E+02 5.3526065958E+01
950203 96DEC02 1996.9180 50419.48800 12:00:00 -3.9359668553E+06 3.1865311929E+06 3.8645627998E+06 3.7533693282E+01 1.4100661134E+02 5.3515912564E+01
950203 96DEC03 1996.9207 50420.47619 12:00:00 -3.9359668466E+06 3.1865311972E+06 3.8645627925E+06 3.7533693253E+01 1.4100661124E+02 5.3508248724E+01
950203 96DEC04 1996.9234 50421.46440 12:00:00 -3.9359668398E+06 3.1865311955E+06 3.8645627996E+06 3.7533693338E+01 1.4100661121E+02 5.3507534933E+01
950203 96DEC05 1996.9262 50422.48919 12:00:00 -3.9359668548E+06 3.1865312052E+06 3.8645628059E+06 3.7533693286E+01 1.4100661123E+02 5.3525458103E+01
950203 96DEC06 1996.9289 50423.47740 12:00:00 -3.9359668422E+06 3.1865312202E+06 3.8645628136E+06 3.7533693343E+01 1.4100661101E+02 5.3529868047E+01
950203 96DEC07 1996.9316 50424.46559 12:00:00 -3.9359668377E+06 3.1865312198E+06 3.8645627997E+06 3.7533693264E+01 1.4100661098E+02 5.3518426701E+01
950203 96DEC08 1996.9344 50425.49039 12:00:00 -3.9359668657E+06 3.1865311989E+06 3.8645628068E+06 3.7533693267E+01 1.4100661136E+02 5.3529580858E+01
950203 96DEC09 1996.9371 50426.47860 12:00:00 -3.9359668681E+06 3.1865312093E+06 3.8645627931E+06 3.7533693123E+01 1.4100661129E+02 5.3527902990E+01
950203 96DEC10 1996.9398 50427.46679 12:00:00 -3.9359668488E+06 3.1865311975E+06 3.8645628022E+06 3.7533693311E+01 1.4100661125E+02 5.3515663854E+01
950203 96DEC11 1996.9426 50428.49160 12:00:00 -3.9359668583E+06 3.1865312082E+06 3.8645628024E+06 3.7533693235E+01 1.4100661123E+02 5.3526979895E+01
950203 96DEC12 1996.9453 50429.47979 12:00:00 -3.9359668603E+06 3.1865311922E+06 3.8645628025E+06 3.7533693283E+01 1.4100661138E+02 5.3520289847E+01
950203 96DEC13 1996.9480 50430.46800 12:00:00 -3.9359668398E+06 3.1865311979E+06 3.8645627900E+06 3.7533693261E+01 1.4100661119E+02 5.3502883890E+01
950203 96DEC14 1996.9508 50431.49279 12:00:00 -3.9359668657E+06 3.1865311876E+06 3.8645628119E+06 3.7533693343E+01 1.4100661146E+02 5.3527049479E+01
950203 96DEC15 1996.9535 50432.48100 12:00:00 -3.9359668604E+06 3.1865312025E+06 3.8645627952E+06 3.7533693195E+01 1.4100661129E+02 5.3521043580E+01
950203 96DEC16 1996.9562 50433.46919 12:00:00 -3.9359668470E+06 3.1865311978E+06 3.8645628164E+06 3.7533693419E+01 1.4100661124E+02 5.3523355188E+01
950203 96DEC17 1996.9590 50434.49399 12:00:00 -3.9359668461E+06 3.1865311955E+06 3.8645628054E+06 3.7533693353E+01 1.4100661125E+02 5.3514951337E+01
950203 96DEC18 1996.9617 50435.48220 12:00:00 -3.9359668588E+06 3.1865311815E+06 3.8645628048E+06 3.7533693343E+01 1.4100661147E+02 5.3515427522E+01
950203 96DEC19 1996.9644 50436.47039 12:00:00 -3.9359668417E+06 3.1865311887E+06 3.8645628019E+06 3.7533693370E+01 1.4100661128E+02 5.3506714142E+01
950203 96DEC20 1996.9672 50437.49520 12:00:00 -3.9359668483E+06 3.1865311810E+06 3.8645627940E+06 3.7533693312E+01 1.4100661140E+02 5.3502126901E+01
950203 96DEC21 1996.9699 50438.48339 12:00:00 -3.9359668569E+06 3.1865311908E+06 3.8645627932E+06 3.7533693236E+01 1.4100661137E+02 5.3511829936E+01
950203 96DEC22 1996.9726 50439.47160 12:00:00 -3.9359668374E+06 3.1865311929E+06 3.8645628082E+06 3.7533693419E+01 1.4100661121E+02 5.3509997759E+01
950203 96DEC23 1996.9754 50440.49639 12:00:00 -3.9359668497E+06 3.1865311859E+06 3.8645627969E+06 3.7533693310E+01 1.4100661136E+02 5.3507201511E+01
950203 96DEC24 1996.9781 50441.48459 12:00:00 -3.9359668516E+06 3.1865311868E+06 3.8645627953E+06 3.7533693287E+01 1.4100661137E+02 5.3507846855E+01
950203 96DEC25 1996.9808 50442.47279 12:00:00 -3.9359668419E+06 3.1865311852E+06 3.8645627962E+06 3.7533693340E+01 1.4100661131E+02 5.3501618391E+01
950203 96DEC26 1996.9836 50443.49759 12:00:00 -3.9359668434E+06 3.1865311822E+06 3.8645627992E+06 3.7533693366E+01 1.4100661135E+02 5.3502873638E+01
950203 96DEC27 1996.9863 50444.48580 12:00:00 -3.9359668547E+06 3.1865311785E+06 3.8645627938E+06 3.7533693292E+01 1.4100661146E+02 5.3504702128E+01
950203 96DEC28 1996.9890 50445.47399 12:00:00 -3.9359668416E+06 3.1865311927E+06 3.8645627947E+06 3.7533693305E+01 1.4100661125E+02 5.3504261975E+01
950203 96DEC29 1996.9918 50446.49880 12:00:00 -3.9359668340E+06 3.1865311908E+06 3.8645627979E+06 3.7533693367E+01 1.4100661121E+02 5.3500579337E+01
950203 96DEC30 1996.9945 50447.48699 12:00:00 -3.9359668471E+06 3.1865311988E+06 3.8645627924E+06 3.7533693244E+01 1.4100661123E+02 5.3509294328E+01
950203 96DEC31 1996.9972 50448.47520 12:00:00 -3.9359668532E+06 3.1865312055E+06 3.8645627982E+06 3.7533693236E+01 1.4100661122E+02 5.3519930613E+01
950203 97JAN01 1997.0000 50449.50000 12:00:00 -3.9359668368E+06 3.1865312043E+06 3.8645628106E+06 3.7533693399E+01 1.4100661111E+02 5.3516778446E+01
950203 97JAN02 1997.0027 50450.48550 12:00:00 -3.9359668287E+06 3.1865311883E+06 3.8645628026E+06 3.7533693432E+01 1.4100661119E+02 5.3498928712E+01
950203 97JAN03 1997.0054 50451.47100 12:00:00 -3.9359668411E+06 3.1865311753E+06 3.8645628043E+06 3.7533693436E+01 1.4100661140E+02 5.3501120199E+01
950203 97JAN04 1997.0082 50452.49300 12:00:00 -3.9359668530E+06 3.1865312068E+06 3.8645628170E+06 3.7533693367E+01 1.4100661120E+02 5.3531909502E+01
950203 97JAN05 1997.0109 50453.47850 12:00:00 -3.9359668576E+06 3.1865312040E+06 3.8645628322E+06 3.7533693466E+01 1.4100661126E+02 5.3542607751E+01
950203 97JAN06 1997.0136 50454.46399 12:00:00 -3.9359668047E+06 3.1865311967E+06 3.8645627950E+06 3.7533693451E+01 1.4100661095E+02 5.3483698052E+01
950203 97JAN07 1997.0164 50455.48600 12:00:00 -3.9359668595E+06 3.1865312013E+06 3.8645627852E+06 3.7533693131E+01 1.4100661130E+02 5.3513797830E+01
950203 97JAN08 1997.0191 50456.47149 12:00:00 -3.9359668602E+06 3.1865312149E+06 3.8645628013E+06 3.7533693196E+01 1.4100661118E+02 5.3530823918E+01
950203 97JAN09 1997.0219 50457.49350 12:00:00 -3.9359668468E+06 3.1865311756E+06 3.8645627954E+06 3.7533693347E+01 1.4100661143E+02 5.3499360848E+01
950203 97JAN10 1997.0246 50458.47899 12:00:00 -3.9359668317E+06 3.1865312026E+06 3.8645628045E+06 3.7533693383E+01 1.4100661109E+02 5.3509070608E+01
950203 97JAN11 1997.0273 50459.46449 12:00:00 -3.9359668356E+06 3.1865311710E+06 3.8645627984E+06 3.7533693432E+01 1.4100661139E+02 5.3491990335E+01
950203 97JAN12 1997.0301 50460.48649 12:00:00 -3.9359668292E+06 3.1865311940E+06 3.8645627959E+06 3.7533693362E+01 1.4100661115E+02 5.3497999220E+01
950203 97JAN13 1997.0328 50461.47199 12:00:00 -3.9359668963E+06 3.1865312144E+06 3.8645628136E+06 3.7533693132E+01 1.4100661144E+02 5.3560317466E+01
950203 97JAN14 1997.0356 50462.49399 12:00:00 -3.9359668334E+06 3.1865312210E+06 3.8645627933E+06 3.7533693232E+01 1.4100661094E+02 5.3512476193E+01
950203 97JAN15 1997.0383 50463.47949 12:00:00 -3.9359668142E+06 3.1865311895E+06 3.8645628117E+06 3.7533693555E+01 1.4100661108E+02 5.3496134665E+01
950203 97JAN16 1997.0410 50464.46499 12:00:00 -3.9359668340E+06 3.1865312006E+06 3.8645628055E+06 3.7533693387E+01 1.4100661112E+02 5.3510099442E+01
